geracao;media da geracao;fitness do melhor da geracao;fitness do pior da geracao;relacao entre melhor e pior;fitness do melhor da run
Probabilidade Recombinação: 0.7
Probabilidade Mutação: 0.05
Tipo de Selecção: Torneio
Tipo de Mutação: Troca De Blocos
Tamanho População: 300
Máximo de Gerações: 5000000
2459;36.47666666666667;36.0;56.0;-20.0;36.0
2469;36.596666666666664;36.0;53.0;-17.0;36.0
2479;36.28666666666667;36.0;52.0;-16.0;36.0
2489;36.446666666666665;36.0;51.0;-15.0;36.0
2499;36.57333333333333;36.0;61.0;-25.0;36.0
2509;36.72;36.0;57.0;-21.0;36.0
2519;36.5;36.0;57.0;-21.0;36.0
2529;36.37;36.0;56.0;-20.0;36.0
2539;36.553333333333335;36.0;62.0;-26.0;36.0
2549;36.653333333333336;36.0;55.0;-19.0;36.0
2559;36.656666666666666;36.0;58.0;-22.0;36.0
2569;36.58;36.0;56.0;-20.0;36.0
2579;36.28333333333333;36.0;52.0;-16.0;36.0
2589;36.32;36.0;56.0;-20.0;36.0
2599;36.25333333333333;36.0;50.0;-14.0;36.0
2609;36.35666666666667;36.0;50.0;-14.0;36.0
2619;36.736666666666665;36.0;56.0;-20.0;36.0
2629;36.97666666666667;36.0;61.0;-25.0;36.0
2639;36.596666666666664;36.0;53.0;-17.0;36.0
2649;36.43;36.0;54.0;-18.0;36.0
2659;36.44;36.0;57.0;-21.0;36.0
2669;36.71;36.0;56.0;-20.0;36.0
2679;36.38666666666666;36.0;52.0;-16.0;36.0
2689;36.85666666666667;36.0;62.0;-26.0;36.0
2699;36.54666666666667;36.0;55.0;-19.0;36.0
2709;36.52;36.0;57.0;-21.0;36.0
2719;36.38333333333333;36.0;53.0;-17.0;36.0
2729;36.45666666666666;36.0;53.0;-17.0;36.0
2739;36.57666666666667;36.0;54.0;-18.0;36.0
2749;36.843333333333334;36.0;55.0;-19.0;36.0
2759;36.8;36.0;55.0;-19.0;36.0
2769;36.67333333333333;36.0;55.0;-19.0;36.0
2779;36.71666666666667;36.0;56.0;-20.0;36.0
2789;36.486666666666665;36.0;56.0;-20.0;36.0
2799;36.58;36.0;62.0;-26.0;36.0
2809;36.49;36.0;54.0;-18.0;36.0
2819;36.66;36.0;56.0;-20.0;36.0
2829;36.64;36.0;57.0;-21.0;36.0
2839;36.70666666666666;36.0;56.0;-20.0;36.0
2849;36.553333333333335;36.0;62.0;-26.0;36.0
2859;36.696666666666665;36.0;57.0;-21.0;36.0
2869;36.45333333333333;36.0;56.0;-20.0;36.0
2879;36.52;36.0;54.0;-18.0;36.0
2889;36.75666666666667;36.0;53.0;-17.0;36.0
2899;36.32666666666667;36.0;57.0;-21.0;36.0
2909;36.53333333333333;36.0;58.0;-22.0;36.0
2919;36.35333333333333;36.0;53.0;-17.0;36.0
2929;36.57333333333333;36.0;55.0;-19.0;36.0
2939;36.666666666666664;36.0;54.0;-18.0;36.0
2949;36.483333333333334;36.0;56.0;-20.0;36.0
2959;36.57666666666667;36.0;58.0;-22.0;36.0
2969;36.31666666666667;36.0;56.0;-20.0;36.0
2979;36.45;36.0;57.0;-21.0;36.0
2989;36.71666666666667;36.0;56.0;-20.0;36.0
2999;36.596666666666664;36.0;55.0;-19.0;36.0
3009;36.65;36.0;57.0;-21.0;36.0
3019;36.413333333333334;36.0;54.0;-18.0;36.0
3029;36.67;36.0;57.0;-21.0;36.0
3039;36.46;36.0;55.0;-19.0;36.0
3049;36.626666666666665;36.0;53.0;-17.0;36.0
3059;36.666666666666664;36.0;56.0;-20.0;36.0
3069;36.35666666666667;36.0;53.0;-17.0;36.0
3079;36.63333333333333;36.0;62.0;-26.0;36.0
3089;36.75;36.0;57.0;-21.0;36.0
3099;36.583333333333336;36.0;54.0;-18.0;36.0
3109;36.663333333333334;36.0;54.0;-18.0;36.0
