geracao;media da geracao;fitness do melhor da geracao;fitness do pior da geracao;relacao entre melhor e pior;fitness do melhor da run
Probabilidade Recombinação: 0.7
Probabilidade Mutação: 0.049999999999999996
Tipo de Selecção: Torneio
Tipo de Mutação: Simples
Tamanho População: 300
Máximo de Gerações: 15000
1759;13.66;7.0;30.0;-23.0;7.0
1769;13.18;7.0;24.0;-17.0;7.0
1779;13.466666666666667;7.0;28.0;-21.0;7.0
1789;13.56;7.0;33.0;-26.0;7.0
1799;13.37;7.0;27.0;-20.0;7.0
1809;13.41;7.0;26.0;-19.0;7.0
1819;13.246666666666666;7.0;25.0;-18.0;7.0
1829;13.863333333333333;7.0;27.0;-20.0;7.0
1839;13.586666666666666;7.0;25.0;-18.0;7.0
1849;13.503333333333334;7.0;24.0;-17.0;7.0
1859;13.416666666666666;7.0;26.0;-19.0;7.0
1869;13.096666666666666;7.0;27.0;-20.0;7.0
1879;13.5;7.0;26.0;-19.0;7.0
1889;13.793333333333333;7.0;29.0;-22.0;7.0
1899;13.453333333333333;7.0;33.0;-26.0;7.0
1909;13.326666666666666;7.0;28.0;-21.0;7.0
1919;13.27;7.0;23.0;-16.0;7.0
1929;13.583333333333334;7.0;25.0;-18.0;7.0
1939;13.773333333333333;7.0;27.0;-20.0;7.0
1949;13.413333333333334;7.0;30.0;-23.0;7.0
1959;13.45;7.0;28.0;-21.0;7.0
1969;13.35;7.0;29.0;-22.0;7.0
1979;13.253333333333334;7.0;25.0;-18.0;7.0
1989;13.76;7.0;26.0;-19.0;7.0
1999;13.173333333333334;7.0;26.0;-19.0;7.0
2009;13.746666666666666;7.0;27.0;-20.0;7.0
2019;13.156666666666666;7.0;31.0;-24.0;7.0
2029;13.263333333333334;7.0;24.0;-17.0;7.0
2039;13.64;7.0;28.0;-21.0;7.0
2049;13.243333333333334;7.0;24.0;-17.0;7.0
2059;13.23;7.0;31.0;-24.0;7.0
2069;13.673333333333334;7.0;25.0;-18.0;7.0
2079;13.56;7.0;26.0;-19.0;7.0
2089;13.73;7.0;29.0;-22.0;7.0
2099;13.523333333333333;7.0;29.0;-22.0;7.0
2109;13.576666666666666;7.0;27.0;-20.0;7.0
2119;13.733333333333333;7.0;28.0;-21.0;7.0
2129;13.5;7.0;28.0;-21.0;7.0
2139;13.46;7.0;28.0;-21.0;7.0
2149;13.953333333333333;7.0;36.0;-29.0;7.0
2159;13.74;7.0;28.0;-21.0;7.0
2169;13.893333333333333;7.0;30.0;-23.0;7.0
2179;13.866666666666667;7.0;26.0;-19.0;7.0
2189;13.7;7.0;26.0;-19.0;7.0
2199;13.556666666666667;7.0;31.0;-24.0;7.0
2209;13.4;7.0;25.0;-18.0;7.0
2219;13.61;7.0;26.0;-19.0;7.0
2229;13.166666666666666;7.0;26.0;-19.0;7.0
2239;13.506666666666666;7.0;29.0;-22.0;7.0
2249;13.683333333333334;7.0;31.0;-24.0;7.0
