geracao;media da geracao;fitness do melhor da geracao;fitness do pior da geracao;relacao entre melhor e pior;fitness do melhor da run
Probabilidade Recombinação: 0.7
Probabilidade Mutação: 0.05
Tipo de Selecção: Torneio
Tipo de Mutação: Simples Al.
Tamanho População: 300
Máximo de Gerações: 15000
2669;17.12;17.0;20.0;-3.0;17.0
2679;17.08;17.0;20.0;-3.0;17.0
2689;17.096666666666668;17.0;20.0;-3.0;17.0
2699;17.123333333333335;17.0;20.0;-3.0;17.0
2709;17.093333333333334;17.0;20.0;-3.0;17.0
2719;17.09;17.0;20.0;-3.0;17.0
2729;17.113333333333333;17.0;20.0;-3.0;17.0
2739;17.07;17.0;20.0;-3.0;17.0
2749;17.126666666666665;17.0;20.0;-3.0;17.0
2759;17.11;17.0;20.0;-3.0;17.0
2769;17.13;17.0;20.0;-3.0;17.0
2779;17.123333333333335;17.0;20.0;-3.0;17.0
2789;17.083333333333332;17.0;20.0;-3.0;17.0
2799;17.066666666666666;17.0;20.0;-3.0;17.0
2809;17.086666666666666;17.0;20.0;-3.0;17.0
2819;17.173333333333332;17.0;20.0;-3.0;17.0
2829;17.086666666666666;17.0;20.0;-3.0;17.0
2839;17.116666666666667;17.0;20.0;-3.0;17.0
2849;17.09;17.0;20.0;-3.0;17.0
2859;17.086666666666666;17.0;20.0;-3.0;17.0
2869;17.063333333333333;17.0;20.0;-3.0;17.0
2879;17.10333333333333;17.0;20.0;-3.0;17.0
2889;17.083333333333332;17.0;20.0;-3.0;17.0
2899;17.143333333333334;17.0;20.0;-3.0;17.0
2909;17.076666666666668;17.0;20.0;-3.0;17.0
2919;17.076666666666668;17.0;20.0;-3.0;17.0
2929;17.14;17.0;20.0;-3.0;17.0
2939;17.096666666666668;17.0;20.0;-3.0;17.0
2949;17.093333333333334;17.0;20.0;-3.0;17.0
2959;17.126666666666665;17.0;20.0;-3.0;17.0
2969;17.073333333333334;17.0;20.0;-3.0;17.0
2979;17.086666666666666;17.0;20.0;-3.0;17.0
2989;17.04;17.0;20.0;-3.0;17.0
2999;17.05666666666667;17.0;20.0;-3.0;17.0
3009;17.136666666666667;17.0;20.0;-3.0;17.0
3019;17.09;17.0;20.0;-3.0;17.0
3029;17.073333333333334;17.0;20.0;-3.0;17.0
3039;17.10333333333333;17.0;20.0;-3.0;17.0
3049;17.126666666666665;17.0;20.0;-3.0;17.0
3059;17.083333333333332;17.0;20.0;-3.0;17.0
3069;17.11;17.0;20.0;-3.0;17.0
3079;17.1;17.0;20.0;-3.0;17.0
3089;17.093333333333334;17.0;20.0;-3.0;17.0
3099;17.14;17.0;20.0;-3.0;17.0
3109;17.073333333333334;17.0;20.0;-3.0;17.0
3119;17.143333333333334;17.0;20.0;-3.0;17.0
3129;17.063333333333333;17.0;20.0;-3.0;17.0
3139;17.12;17.0;20.0;-3.0;17.0
3149;17.093333333333334;17.0;20.0;-3.0;17.0
3159;17.156666666666666;17.0;20.0;-3.0;17.0
3169;17.096666666666668;17.0;20.0;-3.0;17.0
3179;17.14;17.0;20.0;-3.0;17.0
3189;17.07;17.0;20.0;-3.0;17.0
3199;17.05;17.0;20.0;-3.0;17.0
3209;17.13;17.0;20.0;-3.0;17.0
3219;17.13;17.0;20.0;-3.0;17.0
3229;17.106666666666666;17.0;20.0;-3.0;17.0
3239;17.076666666666668;17.0;20.0;-3.0;17.0
3249;17.13;17.0;20.0;-3.0;17.0
3259;17.076666666666668;17.0;20.0;-3.0;17.0
3269;17.09;17.0;20.0;-3.0;17.0
3279;17.13;17.0;20.0;-3.0;17.0
3289;17.116666666666667;17.0;20.0;-3.0;17.0
3299;17.086666666666666;17.0;20.0;-3.0;17.0
3309;17.05666666666667;17.0;20.0;-3.0;17.0
3319;17.106666666666666;17.0;20.0;-3.0;17.0
3329;17.11;17.0;20.0;-3.0;17.0
3339;17.096666666666668;17.0;20.0;-3.0;17.0
3349;17.08;17.0;20.0;-3.0;17.0
3359;17.116666666666667;17.0;20.0;-3.0;17.0
3369;17.076666666666668;17.0;20.0;-3.0;17.0
3379;17.10333333333333;17.0;20.0;-3.0;17.0
3389;17.133333333333333;17.0;20.0;-3.0;17.0
3399;17.07;17.0;20.0;-3.0;17.0
3409;17.09;17.0;20.0;-3.0;17.0
3419;17.10333333333333;17.0;20.0;-3.0;17.0
3429;17.093333333333334;17.0;20.0;-3.0;17.0
3439;17.126666666666665;17.0;20.0;-3.0;17.0
3449;17.13;17.0;20.0;-3.0;17.0
3459;17.07;17.0;20.0;-3.0;17.0
3469;17.083333333333332;17.0;20.0;-3.0;17.0
3479;17.176666666666666;17.0;20.0;-3.0;17.0
3489;17.106666666666666;17.0;20.0;-3.0;17.0
3499;17.106666666666666;17.0;20.0;-3.0;17.0
3509;17.10333333333333;17.0;20.0;-3.0;17.0
3519;17.106666666666666;17.0;20.0;-3.0;17.0
3529;17.10333333333333;17.0;20.0;-3.0;17.0
3539;17.10333333333333;17.0;20.0;-3.0;17.0
3549;17.106666666666666;17.0;20.0;-3.0;17.0
3559;17.1;17.0;20.0;-3.0;17.0
3569;17.076666666666668;17.0;20.0;-3.0;17.0
3579;17.16;17.0;20.0;-3.0;17.0
3589;17.076666666666668;17.0;20.0;-3.0;17.0
3599;17.05666666666667;17.0;20.0;-3.0;17.0
3609;17.086666666666666;17.0;20.0;-3.0;17.0
3619;17.08;17.0;20.0;-3.0;17.0
3629;17.153333333333332;17.0;20.0;-3.0;17.0
3639;17.09;17.0;20.0;-3.0;17.0
3649;17.083333333333332;17.0;20.0;-3.0;17.0
3659;17.18;17.0;20.0;-3.0;17.0
3669;17.106666666666666;17.0;20.0;-3.0;17.0
3679;17.133333333333333;17.0;20.0;-3.0;17.0
3689;17.116666666666667;17.0;20.0;-3.0;17.0
3699;17.10333333333333;17.0;20.0;-3.0;17.0
3709;17.126666666666665;17.0;20.0;-3.0;17.0
3719;17.073333333333334;17.0;20.0;-3.0;17.0
3729;17.123333333333335;17.0;20.0;-3.0;17.0
3739;17.106666666666666;17.0;20.0;-3.0;17.0
3749;17.153333333333332;17.0;20.0;-3.0;17.0
3759;17.076666666666668;17.0;20.0;-3.0;17.0
3769;17.073333333333334;17.0;20.0;-3.0;17.0
3779;17.096666666666668;17.0;20.0;-3.0;17.0
3789;17.09;17.0;20.0;-3.0;17.0
3799;17.08;17.0;20.0;-3.0;17.0
3809;17.1;17.0;20.0;-3.0;17.0
3819;17.13;17.0;20.0;-3.0;17.0
3829;17.106666666666666;17.0;20.0;-3.0;17.0
3839;17.106666666666666;17.0;20.0;-3.0;17.0
3849;17.126666666666665;17.0;20.0;-3.0;17.0
3859;17.106666666666666;17.0;20.0;-3.0;17.0
3869;17.083333333333332;17.0;20.0;-3.0;17.0
3879;17.036666666666665;17.0;20.0;-3.0;17.0
3889;17.106666666666666;17.0;20.0;-3.0;17.0
3899;17.03;17.0;20.0;-3.0;17.0
3909;17.06;17.0;20.0;-3.0;17.0
3919;17.05666666666667;17.0;20.0;-3.0;17.0
3929;17.07;17.0;20.0;-3.0;17.0
3939;17.136666666666667;17.0;20.0;-3.0;17.0
3949;17.126666666666665;17.0;20.0;-3.0;17.0
3959;17.15;17.0;20.0;-3.0;17.0
3969;17.123333333333335;17.0;20.0;-3.0;17.0
3979;17.03;17.0;19.0;-2.0;17.0
3989;17.14;17.0;20.0;-3.0;17.0
3999;17.063333333333333;17.0;20.0;-3.0;17.0
4009;17.173333333333332;17.0;20.0;-3.0;17.0
4019;17.073333333333334;17.0;20.0;-3.0;17.0
4029;17.07;17.0;20.0;-3.0;17.0
4039;17.133333333333333;17.0;20.0;-3.0;17.0
4049;17.143333333333334;17.0;20.0;-3.0;17.0
4059;17.083333333333332;17.0;20.0;-3.0;17.0
4069;17.08;17.0;20.0;-3.0;17.0
4079;17.096666666666668;17.0;20.0;-3.0;17.0
4089;17.06;17.0;20.0;-3.0;17.0
4099;17.093333333333334;17.0;20.0;-3.0;17.0
4109;17.12;17.0;20.0;-3.0;17.0
4119;17.156666666666666;17.0;20.0;-3.0;17.0
4129;17.093333333333334;17.0;20.0;-3.0;17.0
4139;17.09;17.0;20.0;-3.0;17.0
4149;17.08;17.0;20.0;-3.0;17.0
4159;17.11;17.0;20.0;-3.0;17.0
4169;17.113333333333333;17.0;20.0;-3.0;17.0
4179;17.093333333333334;17.0;20.0;-3.0;17.0
4189;17.063333333333333;17.0;20.0;-3.0;17.0
4199;17.136666666666667;17.0;20.0;-3.0;17.0
4209;17.043333333333333;17.0;20.0;-3.0;17.0
4219;17.136666666666667;17.0;20.0;-3.0;17.0
4229;17.116666666666667;17.0;20.0;-3.0;17.0
4239;17.083333333333332;17.0;20.0;-3.0;17.0
4249;17.063333333333333;17.0;20.0;-3.0;17.0
4259;17.08;17.0;20.0;-3.0;17.0
4269;17.083333333333332;17.0;20.0;-3.0;17.0
