geracao;media da geracao;fitness do melhor da geracao;fitness do pior da geracao;relacao entre melhor e pior;fitness do melhor da run
Probabilidade Recombinação: 0.7
Probabilidade Mutação: 0.05
Tipo de Selecção: Torneio
Tipo de Mutação: Simples Al.
Tamanho População: 300
Máximo de Gerações: 15000
2139;10.126666666666667;10.0;13.0;-3.0;10.0
2149;10.143333333333333;10.0;13.0;-3.0;10.0
2159;10.12;10.0;13.0;-3.0;10.0
2169;10.066666666666666;10.0;13.0;-3.0;10.0
2179;10.09;10.0;13.0;-3.0;10.0
2189;10.066666666666666;10.0;13.0;-3.0;10.0
2199;10.163333333333334;10.0;13.0;-3.0;10.0
2209;10.123333333333333;10.0;13.0;-3.0;10.0
2219;10.136666666666667;10.0;13.0;-3.0;10.0
2229;10.033333333333333;10.0;13.0;-3.0;10.0
2239;10.146666666666667;10.0;13.0;-3.0;10.0
2249;10.12;10.0;13.0;-3.0;10.0
2259;10.106666666666667;10.0;13.0;-3.0;10.0
2269;10.086666666666666;10.0;13.0;-3.0;10.0
2279;10.07;10.0;13.0;-3.0;10.0
2289;10.116666666666667;10.0;13.0;-3.0;10.0
2299;10.106666666666667;10.0;13.0;-3.0;10.0
2309;10.143333333333333;10.0;13.0;-3.0;10.0
2319;10.093333333333334;10.0;13.0;-3.0;10.0
2329;10.103333333333333;10.0;13.0;-3.0;10.0
2339;10.126666666666667;10.0;13.0;-3.0;10.0
2349;10.08;10.0;13.0;-3.0;10.0
2359;10.14;10.0;13.0;-3.0;10.0
2369;10.113333333333333;10.0;13.0;-3.0;10.0
2379;10.076666666666666;10.0;13.0;-3.0;10.0
2389;10.18;10.0;13.0;-3.0;10.0
2399;10.09;10.0;13.0;-3.0;10.0
2409;10.093333333333334;10.0;13.0;-3.0;10.0
2419;10.096666666666666;10.0;13.0;-3.0;10.0
2429;10.193333333333333;10.0;13.0;-3.0;10.0
2439;10.096666666666666;10.0;13.0;-3.0;10.0
2449;10.096666666666666;10.0;13.0;-3.0;10.0
2459;10.066666666666666;10.0;13.0;-3.0;10.0
2469;10.126666666666667;10.0;13.0;-3.0;10.0
2479;10.09;10.0;13.0;-3.0;10.0
2489;10.133333333333333;10.0;13.0;-3.0;10.0
2499;10.153333333333334;10.0;13.0;-3.0;10.0
2509;10.146666666666667;10.0;13.0;-3.0;10.0
2519;10.156666666666666;10.0;13.0;-3.0;10.0
2529;10.116666666666667;10.0;13.0;-3.0;10.0
2539;10.136666666666667;10.0;13.0;-3.0;10.0
2549;10.16;10.0;13.0;-3.0;10.0
2559;10.076666666666666;10.0;13.0;-3.0;10.0
2569;10.136666666666667;10.0;13.0;-3.0;10.0
2579;10.08;10.0;13.0;-3.0;10.0
2589;10.143333333333333;10.0;13.0;-3.0;10.0
2599;10.116666666666667;10.0;13.0;-3.0;10.0
2609;10.12;10.0;13.0;-3.0;10.0
2619;10.12;10.0;13.0;-3.0;10.0
2629;10.063333333333333;10.0;13.0;-3.0;10.0
2639;10.056666666666667;10.0;13.0;-3.0;10.0
2649;10.1;10.0;13.0;-3.0;10.0
2659;10.15;10.0;13.0;-3.0;10.0
2669;10.146666666666667;10.0;13.0;-3.0;10.0
2679;10.06;10.0;13.0;-3.0;10.0
2689;10.123333333333333;10.0;13.0;-3.0;10.0
2699;10.123333333333333;10.0;13.0;-3.0;10.0
2709;10.153333333333334;10.0;13.0;-3.0;10.0
2719;10.113333333333333;10.0;13.0;-3.0;10.0
2729;10.13;10.0;13.0;-3.0;10.0
2739;10.093333333333334;10.0;13.0;-3.0;10.0
2749;10.103333333333333;10.0;13.0;-3.0;10.0
2759;10.123333333333333;10.0;13.0;-3.0;10.0
2769;10.093333333333334;10.0;13.0;-3.0;10.0
2779;10.17;10.0;13.0;-3.0;10.0
2789;10.1;10.0;13.0;-3.0;10.0
2799;10.08;10.0;13.0;-3.0;10.0
2809;10.083333333333334;10.0;13.0;-3.0;10.0
2819;10.166666666666666;10.0;13.0;-3.0;10.0
2829;10.143333333333333;10.0;13.0;-3.0;10.0
2839;10.063333333333333;10.0;13.0;-3.0;10.0
2849;10.156666666666666;10.0;13.0;-3.0;10.0
2859;10.12;10.0;13.0;-3.0;10.0
2869;10.103333333333333;10.0;13.0;-3.0;10.0
2879;10.1;10.0;13.0;-3.0;10.0
2889;10.123333333333333;10.0;13.0;-3.0;10.0
2899;10.133333333333333;10.0;13.0;-3.0;10.0
2909;10.1;10.0;13.0;-3.0;10.0
2919;10.11;10.0;13.0;-3.0;10.0
2929;10.133333333333333;10.0;13.0;-3.0;10.0
2939;10.106666666666667;10.0;13.0;-3.0;10.0
2949;10.066666666666666;10.0;13.0;-3.0;10.0
2959;10.086666666666666;10.0;13.0;-3.0;10.0
2969;10.096666666666666;10.0;13.0;-3.0;10.0
2979;10.16;10.0;13.0;-3.0;10.0
2989;10.146666666666667;10.0;13.0;-3.0;10.0
2999;10.123333333333333;10.0;13.0;-3.0;10.0
3009;10.086666666666666;10.0;13.0;-3.0;10.0
3019;10.086666666666666;10.0;13.0;-3.0;10.0
3029;10.17;10.0;13.0;-3.0;10.0
3039;10.166666666666666;10.0;13.0;-3.0;10.0
3049;10.053333333333333;10.0;13.0;-3.0;10.0
3059;10.14;10.0;13.0;-3.0;10.0
3069;10.106666666666667;10.0;13.0;-3.0;10.0
3079;10.093333333333334;10.0;13.0;-3.0;10.0
3089;10.146666666666667;10.0;13.0;-3.0;10.0
3099;10.096666666666666;10.0;13.0;-3.0;10.0
3109;10.073333333333334;10.0;13.0;-3.0;10.0
3119;10.056666666666667;10.0;13.0;-3.0;10.0
3129;10.15;10.0;13.0;-3.0;10.0
3139;10.103333333333333;10.0;13.0;-3.0;10.0
3149;10.17;10.0;13.0;-3.0;10.0
3159;10.146666666666667;10.0;13.0;-3.0;10.0
3169;10.136666666666667;10.0;13.0;-3.0;10.0
3179;10.103333333333333;10.0;13.0;-3.0;10.0
3189;10.133333333333333;10.0;13.0;-3.0;10.0
3199;10.11;10.0;13.0;-3.0;10.0
3209;10.116666666666667;10.0;13.0;-3.0;10.0
3219;10.11;10.0;13.0;-3.0;10.0
3229;10.116666666666667;10.0;13.0;-3.0;10.0
3239;10.073333333333334;10.0;13.0;-3.0;10.0
3249;10.133333333333333;10.0;13.0;-3.0;10.0
3259;10.076666666666666;10.0;13.0;-3.0;10.0
3269;10.096666666666666;10.0;13.0;-3.0;10.0
3279;10.146666666666667;10.0;13.0;-3.0;10.0
3289;10.13;10.0;13.0;-3.0;10.0
3299;10.113333333333333;10.0;13.0;-3.0;10.0
3309;10.133333333333333;10.0;13.0;-3.0;10.0
3319;10.12;10.0;13.0;-3.0;10.0
3329;10.07;10.0;13.0;-3.0;10.0
3339;10.123333333333333;10.0;13.0;-3.0;10.0
3349;10.07;10.0;13.0;-3.0;10.0
3359;10.056666666666667;10.0;13.0;-3.0;10.0
3369;10.073333333333334;10.0;13.0;-3.0;10.0
3379;10.083333333333334;10.0;13.0;-3.0;10.0
3389;10.13;10.0;13.0;-3.0;10.0
3399;10.086666666666666;10.0;13.0;-3.0;10.0
3409;10.1;10.0;13.0;-3.0;10.0
3419;10.133333333333333;10.0;13.0;-3.0;10.0
3429;10.046666666666667;10.0;13.0;-3.0;10.0
3439;10.12;10.0;13.0;-3.0;10.0
3449;10.143333333333333;10.0;13.0;-3.0;10.0
3459;10.16;10.0;13.0;-3.0;10.0
3469;10.113333333333333;10.0;13.0;-3.0;10.0
3479;10.136666666666667;10.0;13.0;-3.0;10.0
3489;10.13;10.0;13.0;-3.0;10.0
3499;10.09;10.0;13.0;-3.0;10.0
3509;10.13;10.0;13.0;-3.0;10.0
3519;10.143333333333333;10.0;13.0;-3.0;10.0
3529;10.123333333333333;10.0;13.0;-3.0;10.0
3539;10.123333333333333;10.0;13.0;-3.0;10.0
3549;10.103333333333333;10.0;13.0;-3.0;10.0
3559;10.15;10.0;13.0;-3.0;10.0
3569;10.116666666666667;10.0;13.0;-3.0;10.0
3579;10.173333333333334;10.0;13.0;-3.0;10.0
3589;10.123333333333333;10.0;13.0;-3.0;10.0
3599;10.106666666666667;10.0;13.0;-3.0;10.0
3609;10.116666666666667;10.0;13.0;-3.0;10.0
3619;10.1;10.0;13.0;-3.0;10.0
3629;10.146666666666667;10.0;13.0;-3.0;10.0
3639;10.096666666666666;10.0;13.0;-3.0;10.0
3649;10.09;10.0;13.0;-3.0;10.0
3659;10.106666666666667;10.0;13.0;-3.0;10.0
3669;10.076666666666666;10.0;13.0;-3.0;10.0
3679;10.116666666666667;10.0;13.0;-3.0;10.0
3689;10.146666666666667;10.0;13.0;-3.0;10.0
3699;10.076666666666666;10.0;13.0;-3.0;10.0
3709;10.1;10.0;13.0;-3.0;10.0
3719;10.13;10.0;13.0;-3.0;10.0
3729;10.14;10.0;13.0;-3.0;10.0
3739;10.126666666666667;10.0;13.0;-3.0;10.0
3749;10.116666666666667;10.0;13.0;-3.0;10.0
3759;10.13;10.0;13.0;-3.0;10.0
3769;10.086666666666666;10.0;13.0;-3.0;10.0
3779;10.113333333333333;10.0;13.0;-3.0;10.0
3789;10.13;10.0;13.0;-3.0;10.0
3799;10.096666666666666;10.0;13.0;-3.0;10.0
3809;10.11;10.0;13.0;-3.0;10.0
3819;10.103333333333333;10.0;13.0;-3.0;10.0
3829;10.09;10.0;13.0;-3.0;10.0
3839;10.193333333333333;10.0;13.0;-3.0;10.0
3849;10.09;10.0;13.0;-3.0;10.0
3859;10.11;10.0;13.0;-3.0;10.0
3869;10.16;10.0;13.0;-3.0;10.0
3879;10.126666666666667;10.0;13.0;-3.0;10.0
3889;10.16;10.0;13.0;-3.0;10.0
3899;10.12;10.0;13.0;-3.0;10.0
3909;10.116666666666667;10.0;13.0;-3.0;10.0
3919;10.076666666666666;10.0;13.0;-3.0;10.0
3929;10.133333333333333;10.0;13.0;-3.0;10.0
3939;10.146666666666667;10.0;13.0;-3.0;10.0
3949;10.09;10.0;13.0;-3.0;10.0
3959;10.14;10.0;13.0;-3.0;10.0
3969;10.116666666666667;10.0;13.0;-3.0;10.0
3979;10.156666666666666;10.0;13.0;-3.0;10.0
3989;10.103333333333333;10.0;13.0;-3.0;10.0
3999;10.133333333333333;10.0;13.0;-3.0;10.0
4009;10.17;10.0;13.0;-3.0;10.0
4019;10.1;10.0;13.0;-3.0;10.0
4029;10.163333333333334;10.0;13.0;-3.0;10.0
4039;10.133333333333333;10.0;13.0;-3.0;10.0
4049;10.086666666666666;10.0;13.0;-3.0;10.0
4059;10.096666666666666;10.0;13.0;-3.0;10.0
4069;10.093333333333334;10.0;13.0;-3.0;10.0
4079;10.13;10.0;13.0;-3.0;10.0
4089;10.103333333333333;10.0;13.0;-3.0;10.0
4099;10.113333333333333;10.0;13.0;-3.0;10.0
4109;10.11;10.0;13.0;-3.0;10.0
4119;10.093333333333334;10.0;13.0;-3.0;10.0
4129;10.056666666666667;10.0;13.0;-3.0;10.0
4139;10.163333333333334;10.0;13.0;-3.0;10.0
4149;10.123333333333333;10.0;13.0;-3.0;10.0
4159;10.09;10.0;13.0;-3.0;10.0
4169;10.09;10.0;13.0;-3.0;10.0
4179;10.15;10.0;13.0;-3.0;10.0
4189;10.126666666666667;10.0;13.0;-3.0;10.0
4199;10.136666666666667;10.0;13.0;-3.0;10.0
4209;10.16;10.0;13.0;-3.0;10.0
4219;10.12;10.0;13.0;-3.0;10.0
4229;10.073333333333334;10.0;13.0;-3.0;10.0
4239;10.126666666666667;10.0;13.0;-3.0;10.0
4249;10.093333333333334;10.0;13.0;-3.0;10.0
4259;10.106666666666667;10.0;13.0;-3.0;10.0
4269;10.096666666666666;10.0;13.0;-3.0;10.0
4279;10.153333333333334;10.0;13.0;-3.0;10.0
4289;10.126666666666667;10.0;13.0;-3.0;10.0
4299;10.21;10.0;13.0;-3.0;10.0
4309;10.133333333333333;10.0;13.0;-3.0;10.0
4319;10.096666666666666;10.0;13.0;-3.0;10.0
4329;10.2;10.0;13.0;-3.0;10.0
4339;10.146666666666667;10.0;13.0;-3.0;10.0
4349;10.11;10.0;13.0;-3.0;10.0
4359;10.116666666666667;10.0;13.0;-3.0;10.0
4369;10.133333333333333;10.0;13.0;-3.0;10.0
4379;10.06;10.0;13.0;-3.0;10.0
4389;10.113333333333333;10.0;13.0;-3.0;10.0
4399;10.156666666666666;10.0;13.0;-3.0;10.0
4409;10.126666666666667;10.0;13.0;-3.0;10.0
4419;10.09;10.0;13.0;-3.0;10.0
4429;10.116666666666667;10.0;13.0;-3.0;10.0
4439;10.133333333333333;10.0;13.0;-3.0;10.0
4449;10.126666666666667;10.0;13.0;-3.0;10.0
4459;10.056666666666667;10.0;13.0;-3.0;10.0
4469;10.08;10.0;13.0;-3.0;10.0
4479;10.09;10.0;13.0;-3.0;10.0
4489;10.11;10.0;13.0;-3.0;10.0
4499;10.113333333333333;10.0;13.0;-3.0;10.0
4509;10.113333333333333;10.0;13.0;-3.0;10.0
4519;10.106666666666667;10.0;13.0;-3.0;10.0
4529;10.16;10.0;13.0;-3.0;10.0
4539;10.126666666666667;10.0;13.0;-3.0;10.0
4549;10.09;10.0;13.0;-3.0;10.0
4559;10.113333333333333;10.0;13.0;-3.0;10.0
4569;10.093333333333334;10.0;13.0;-3.0;10.0
4579;10.123333333333333;10.0;13.0;-3.0;10.0
4589;10.08;10.0;13.0;-3.0;10.0
4599;10.106666666666667;10.0;13.0;-3.0;10.0
